Species,Collection_Date,Count
Cali mammarenavirus,1965.0,2
La Crosse orthobunyavirus,1965.0,3
Rodent protoparvovirus 1,1965.0,1
Shamonda orthobunyavirus,1965.0,2
Eastern equine encephalitis virus,1965.0,1
Tomato aspermy virus,1965.0,3
Bovine adenovirus F,1965.0,2
Japanaut virus,1965.0,10
Le Dantec ledantevirus,1965.0,2
Sango orthobunyavirus,1965.0,2
Chikungunya virus,1965.0,1
Rift Valley fever phlebovirus,1965.0,1
Ross River virus,1965.0,4
Hughes orthonairovirus,1965.0,9
Venezuelan equine encephalitis virus,1965.0,4
Avian coronavirus,1965.0,18
Variola virus,1965.0,2
Heramatsu virus,1965.0,10
Human orthopneumovirus,1965.0,1
Goatpox virus,1965.0,1
Puchong ephemerovirus,1965.0,2
Sugarcane mosaic virus,1965.0,1
Fort Sherman orthobunyavirus,1965.0,3
Dengue virus,1965.0,3
Kyasanur Forest disease virus,1965.0,2
Nkolbisson ledantevirus,1965.0,4
Monkeypox virus,1965.0,1
Bat simplexvirus 1,1965.0,1
Anopheles B orthobunyavirus,1965.0,3
Tick-borne encephalitis virus,1965.0,1
Utinga orthobunyavirus,1965.0,6
Hepacivirus C,1965.0,31
Simian adenovirus 15,1965.0,4
Saint Louis encephalitis virus,1965.0,1
Highlands J virus,1965.0,1
Sindbis virus,1965.0,3
Human coronavirus 229E,1965.0,1
Sheeppox virus,1965.0,1
Pseudaletia alphabaculovirus,1965.0,1
Trubanaman virus,1965.0,6
Crimean-Congo hemorrhagic fever orthonairovirus,1965.0,6
Simian mastadenovirus E,1965.0,2
Yellow fever virus,1965.0,1
Human mastadenovirus D,1965.0,2
West Nile virus,1965.0,2
Enterovirus A,1965.0,3
Anhembi orthobunyavirus,1965.0,6
Alcelaphine gammaherpesvirus 1,1965.0,1
Fowlpox virus,1965.0,2
Avipoxvirus pigeon/CAPM V-101/CZE/1965,1965.0,2
Hepatitis B virus,1965.0,1
Ntaya virus,1966.0,2
Chandipura vesiculovirus,1966.0,1
Avian orthoavulavirus 1,1966.0,3
Human immunodeficiency virus 1,1966.0,1
Midway nyavirus,1966.0,2
Zika virus,1966.0,5
Tataguine orthobunyavirus,1966.0,3
Kokobera virus,1966.0,2
Sathuvachari virus,1966.0,10
Bovine fever ephemerovirus,1966.0,1
Sheeppox virus,1966.0,2
Maprik orthobunyavirus,1966.0,6
Foot-and-mouth disease virus,1966.0,7
Crimean-Congo hemorrhagic fever orthonairovirus,1966.0,1
Almpiwar sripuvirus,1966.0,3
Enterovirus B,1966.0,3
Tahyna orthobunyavirus,1966.0,10
Nyando orthobunyavirus,1966.0,3
Vibrio phage Saratov-12,1966.0,1
West Nile virus,1966.0,2
Dengue virus,1966.0,6
MPoko orthobunyavirus,1966.0,3
Yellow fever virus,1966.0,5
Tete orthobunyavirus,1966.0,4
Human mastadenovirus E,1966.0,2
Jamestown Canyon orthobunyavirus,1966.0,3
Variola virus,1966.0,2
Joinjakaka hapavirus,1966.0,3
Argentinian mammarenavirus,1966.0,4
Bovine alphaherpesvirus 1,1966.0,1
Norwalk virus,1966.0,2
Rice yellow mottle virus,1966.0,1
Saint Louis encephalitis virus,1966.0,1
Serratia phage Eta,1966.0,2
Serra do Navio orthobunyavirus,1966.0,6
Canine mastadenovirus A,1966.0,1
Punta Toro phlebovirus,1966.0,9
Vaccinia virus,1966.0,1
Rinderpest morbillivirus,1966.0,1
Keterah orthonairovirus,1966.0,6
Mumps orthorubulavirus,1966.0,3
Great Island virus,1966.0,11
Eggplant mosaic virus,1966.0,1
Wesselsbron virus,1966.0,1
Tick-borne encephalitis virus,1966.0,7
Kyasanur Forest disease virus,1966.0,1
Ananindeua orthobunyavirus,1966.0,6
Grand Arbaud uukuvirus,1966.0,6
Chikungunya virus,1966.0,3
Avian coronavirus,1966.0,16
Andean potato latent virus,1966.0,2
Dera Ghazi Khan orthonairovirus,1966.0,9
Influenza A virus,1966.0,85
Vesicular stomatitis virus,1966.0,2
Suid alphaherpesvirus 1,1966.0,2
Enterovirus A,1966.0,13
Omsk hemorrhagic fever virus,1966.0,1
Pestivirus C,1966.0,2
Spodoptera frugiperda multiple nucleopolyhedrovirus,1966.0,1
Potato virus Y,1966.0,3
Onyong-nyong virus,1966.0,1
Murray Valley encephalitis virus,1966.0,2
Venezuelan equine encephalitis virus,1966.0,4
Urucuri phlebovirus,1966.0,6
Tobacco rattle virus,1966.0,1
Influenza C virus,1966.0,1
Norwalk virus,1967.0,3
Western equine encephalitis virus,1967.0,1
Simian mastadenovirus A,1967.0,1
Oropouche orthobunyavirus,1967.0,6
Saccharomyces paradoxus virus L-A-1143,1967.0,1
African swine fever virus,1967.0,2
Marituba orthobunyavirus,1967.0,3
Foxtail mosaic virus,1967.0,1
Foot-and-mouth disease virus,1967.0,18
Salmonella virus L cII-101,1967.0,1
Bovine alphaherpesvirus 1,1967.0,2
Tick-borne encephalitis virus,1967.0,5
Ross River virus,1967.0,2
Kotonkan ephemerovirus,1967.0,2
Avian coronavirus,1967.0,3
Cassava common mosaic virus,1967.0,1
Ilesha orthobunyavirus,1967.0,3
Spodoptera frugiperda multiple nucleopolyhedrovirus,1967.0,1
Citrus tristeza virus,1967.0,1
Changuinola virus,1967.0,10
La Crosse orthobunyavirus,1967.0,3
Rubivirus rubellae,1967.0,1
Enterovirus B,1967.0,2
Enterovirus A,1967.0,5
Mayaro virus,1967.0,1
Epizootic hemorrhagic disease virus,1967.0,10
Equine rhinitis A virus,1967.0,1
Crimean-Congo hemorrhagic fever orthonairovirus,1967.0,12
Japanese encephalitis virus,1967.0,1
Nairobi sheep disease orthonairovirus,1967.0,2
Influenza C virus,1967.0,10
Wesselsbron virus,1967.0,1
Sindbis virus,1967.0,2
Cauliflower mosaic virus,1967.0,1
Betacoronavirus 1,1967.0,3
Human alphaherpesvirus 2,1967.0,2
Human alphaherpesvirus 1,1967.0,1
Influenza A virus,1967.0,124
Kyasanur Forest disease virus,1967.0,4
Minatitlan orthobunyavirus,1967.0,3
Venezuelan equine encephalitis virus,1967.0,8
West Nile virus,1967.0,4
Cherry leaf roll virus,1967.0,1
Punta orthonairovirus,1967.0,6
Avian orthoavulavirus 1,1967.0,2
Timboteua orthobunyavirus,1967.0,3
Cache Valley orthobunyavirus,1967.0,6
Lone Star bandavirus,1967.0,6
Candiru phlebovirus,1967.0,6
Human orthopneumovirus,1967.0,4
Carnivore protoparvovirus 1,1967.0,1
Salmonella phage MG40,1967.0,1
Equid alphaherpesvirus 4,1967.0,1
Equine encephalosis virus,1967.0,20
Marburg marburgvirus,1967.0,4
Dengue virus,1967.0,1
Equid gammaherpesvirus 5,1967.0,3
Equid gammaherpesvirus 2,1967.0,2
Kamese hapavirus,1967.0,4
Mesocricetus auratus polyomavirus 1,1967.0,2
Eastern equine encephalitis virus,1967.0,1
Sandjimba virus,1968.0,3
Nyamanini nyavirus,1968.0,2
Human alphaherpesvirus 1,1968.0,1
Pata virus,1968.0,10
Kern Canyon ledantevirus,1968.0,1
West Nile virus,1968.0,3
Quaranfil quaranjavirus,1968.0,13
Bovine fever ephemerovirus,1968.0,5
Avian orthoavulavirus 1,1968.0,2
Citrus tristeza virus,1968.0,2
Felid alphaherpesvirus 1,1968.0,4
Mischivirus D,1968.0,1
Influenza A virus,1968.0,752
Eastern equine encephalitis virus,1968.0,1
Epizootic hemorrhagic disease virus,1968.0,10
Keuraliba ledantevirus,1968.0,4
Vibrio phage Saratov-15,1968.0,1
Macacine betaherpesvirus 3,1968.0,2
Yogue orthonairovirus,1968.0,9
Bovine atadenovirus E,1968.0,2
Tahyna orthobunyavirus,1968.0,4
Madariaga virus,1968.0,1
Porcine circovirus 2,1968.0,2
Norwalk virus,1968.0,5
Wesselsbron virus,1968.0,1
Crimean-Congo hemorrhagic fever orthonairovirus,1968.0,16
Bacillus virus CP51,1968.0,2
Piscine novirhabdovirus,1968.0,2
Zika virus,1968.0,5
European bat 1 lyssavirus,1968.0,5
Mumps orthorubulavirus,1968.0,3
Akabane orthobunyavirus,1968.0,10
Malacosoma sp. alphabaculovirus,1968.0,9
Belem virus,1968.0,3
Equid alphaherpesvirus 4,1968.0,1
Nelson Bay orthoreovirus,1968.0,1
Human mastadenovirus E,1968.0,1
Venezuelan equine encephalitis virus,1968.0,4
MPoko orthobunyavirus,1968.0,2
Rabies lyssavirus,1968.0,1
Ross River virus,1968.0,3
Monkeypox virus,1968.0,1
Bhanja bandavirus,1968.0,6
Avian paraavulavirus 3,1968.0,2
Malacosoma alphabaculovirus,1968.0,1
Yellow fever virus,1968.0,1
Saint Louis encephalitis virus,1968.0,1
Foot-and-mouth disease virus,1968.0,10
Aino orthobunyavirus,1968.0,6
African swine fever virus,1968.0,7
Variola virus,1968.0,1
Benevides orthobunyavirus,1968.0,3
Louping ill virus,1968.0,1
Mokola lyssavirus,1968.0,3
Western equine encephalitis virus,1968.0,1
Oropouche orthobunyavirus,1968.0,7
Enterovirus B,1968.0,2
Taterapox virus,1968.0,5
Tick-borne encephalitis virus,1968.0,7
Great Island virus,1968.0,10
Canine vesivirus,1968.0,3
Saint Louis encephalitis virus,1969.0,1
Enterovirus B,1969.0,5
Cassava common mosaic virus,1969.0,1
Apple stem grooving virus,1969.0,1
Bangoran virus,1969.0,3
BeAn 157575 virus,1969.0,1
Reticuloendotheliosis virus,1969.0,1
Snowshoe hare orthobunyavirus,1969.0,3
Frijoles phlebovirus,1969.0,3
Cauliflower mosaic virus,1969.0,1
Araguari virus,1969.0,7
Usutu virus,1969.0,1
Brugmansia mosaic virus,1969.0,1
Birao orthobunyavirus,1969.0,10
Human mastadenovirus B,1969.0,5
Hepatitis B virus,1969.0,2
Pestivirus C,1969.0,1
Cucumber mosaic virus,1969.0,2
Argentinian mammarenavirus,1969.0,2
Human mastadenovirus E,1969.0,2
Kaeng Khoi orthobunyavirus,1969.0,6
Jutiapa virus,1969.0,2
Equid alphaherpesvirus 4,1969.0,2
Changuinola virus,1969.0,22
Cassava alphaflexivirus,1969.0,1
Influenza C virus,1969.0,6
Sclerotinia sclerotiorum hypovirus 2,1969.0,2
Zirqa virus,1969.0,9
Charleville sripuvirus,1969.0,3
Umatilla virus,1969.0,20
Warrego virus,1969.0,20
Bluetongue virus,1969.0,20
Tyuleniy virus,1969.0,2
Avian coronavirus,1969.0,5
Foot-and-mouth disease virus,1969.0,8
Chilibre pacuvirus,1969.0,3
Phnom Penh bat virus,1969.0,2
Mumps orthorubulavirus,1969.0,9
Influenza B virus,1969.0,8
Zaliv Terpeniya uukuvirus,1969.0,12
Lassa mammarenavirus,1969.0,2
Dengue virus,1969.0,2
Carp sprivivirus,1969.0,1
Staphylococcus phage 812,1969.0,1
Avian orthoavulavirus 1,1969.0,2
Cache Valley orthobunyavirus,1969.0,3
Lymantria dispar multiple nucleopolyhedrovirus,1969.0,6
Zika virus,1969.0,3
Crimean-Congo hemorrhagic fever orthonairovirus,1969.0,9
Bovine rhinitis A virus,1969.0,1
Saphire II virus,1969.0,3
Eastern equine encephalitis virus,1969.0,4
Murray Valley encephalitis virus,1969.0,1
Farmington virus,1969.0,3
Variola virus,1969.0,2
Inhangapi arurhavirus,1969.0,3
Bovine fever ephemerovirus,1969.0,6
Lake Chad virus,1969.0,14
Small ruminant morbillivirus,1969.0,4
Yata ephemerovirus,1969.0,3
Calovo virus,1969.0,3
Aedes sollicitans nucleopolyhedrovirus,1969.0,2
Japanese encephalitis virus,1969.0,2
Porcine circovirus 3,1969.0,1
Wesselsbron virus,1969.0,4
Rubivirus rubellae,1969.0,1
Sunday Canyon virus,1969.0,3
Sindbis virus,1969.0,4
Rabies lyssavirus,1969.0,3
Citrus yellow vein-associated virus,1969.0,2
Influenza A virus,1969.0,81
Tick-borne encephalitis virus,1969.0,16
Norwalk virus,1969.0,3
Sakhalin orthonairovirus,1969.0,7
Venezuelan equine encephalitis virus,1969.0,10
Great Island virus,1969.0,11
Rift Valley fever phlebovirus,1969.0,11
African swine fever virus,1969.0,2
Scot orthonairovirus,1969.0,3
Anser anser polyomavirus 1,1969.0,1
Tick-borne encephalitis virus,1970.0,1
Human betaherpesvirus 5,1970.0,2
Potato virus Y,1970.0,1
Gallid alphaherpesvirus 1,1970.0,1
Sakhalin orthonairovirus,1970.0,3
Porcine circovirus 3,1970.0,1
Garba sunrhavirus,1970.0,3
Venezuelan equine encephalitis virus,1970.0,5
Burdock mottle virus,1970.0,4
Influenza A virus,1970.0,65
Cassava virus X,1970.0,1
Norwalk virus,1970.0,1
Hughes orthonairovirus,1970.0,4
Yacaaba virus,1970.0,3
Issyk-kul orthonairovirus,1970.0,3
Semliki Forest virus,1970.0,1
Ouango virus,1970.0,3
Variola virus,1970.0,2
Human mastadenovirus C,1970.0,2
Xanthomonas phage Xp12,1970.0,1
Avian coronavirus,1970.0,2
Cacao phlebovirus,1970.0,8
Mumps orthorubulavirus,1970.0,4
Dengue virus,1970.0,4
Avian orthoavulavirus 1,1970.0,2
Eastern equine encephalitis virus,1970.0,1
Campana phlebovirus,1970.0,3
Cardiovirus B,1970.0,1
Rotavirus C,1970.0,1
Potato virus V,1970.0,1
Chobar Gorge virus,1970.0,20
Mokola lyssavirus,1970.0,3
Gan Gan orthobunyavirus,1970.0,3
Monkeypox virus,1970.0,1
Dhori thogotovirus,1970.0,3
Orf virus,1970.0,4
Batama orthobunyavirus,1970.0,3
Hepatitis B virus,1970.0,18
Mosqueiro hapavirus,1970.0,3
Cassava alphaflexivirus,1970.0,1
European bat 1 lyssavirus,1970.0,2
Piscine novirhabdovirus,1970.0,3
Potato virus X,1970.0,2
Vaccinia virus,1970.0,1
Saint Louis encephalitis virus,1970.0,1
Madariaga virus,1970.0,1
Gallid alphaherpesvirus 2,1970.0,1
Cassava frogskin associated virus,1970.0,6
Japanese encephalitis virus,1970.0,1
Porcine circovirus 2,1970.0,2
Powassan virus,1970.0,1
Betacoronavirus 1,1970.0,1
Bimbo virus,1970.0,3
Changuinola virus,1970.0,10
Sandjimba virus,1970.0,3
Sokoluk virus,1970.0,6
Bangui virus,1970.0,3
Bovine fever ephemerovirus,1970.0,16
Human gammaherpesvirus 4,1970.0,1
Great Island virus,1970.0,11
Enterovirus A,1970.0,2
Foot-and-mouth disease virus,1970.0,25
Tobacco ringspot virus,1970.0,1
Aeromonas virus 56,1970.0,2
Equid alphaherpesvirus 3,1970.0,1
African swine fever virus,1970.0,2
Bluetongue virus,1970.0,1
Enterovirus B,1970.0,7
West Nile virus,1970.0,1
Punta Toro phlebovirus,1970.0,3
Mayaro virus,1970.0,1
Bakau orthobunyavirus,1970.0,3
Kolongo virus,1970.0,3
Pseudomonas virus PhiS1,1970.0,2
Equid alphaherpesvirus 4,1970.0,1
Pelargonium leaf curl virus,1970.0,2
Baku virus,1970.0,10
Chicken anemia virus,1970.0,1
Turkey aviadenovirus 2,1970.0,1
Rift Valley fever phlebovirus,1970.0,5
Landjia hapavirus,1970.0,3
Lumpy skin disease virus,1971.0,4
Human mastadenovirus E,1971.0,1
Agrobacterium virus 7-7-1,1971.0,2
Tick-borne encephalitis virus,1971.0,10
Salmonid novirhabdovirus,1971.0,2
Crimean-Congo hemorrhagic fever orthonairovirus,1971.0,3
Kyasanur Forest disease virus,1971.0,1
Vibrio virus nt1,1971.0,2
Influenza C virus,1971.0,4
Ife virus,1971.0,10
Flanders hapavirus,1971.0,1
Abu Hammad orthonairovirus,1971.0,6
Strawberry latent ringspot virus,1971.0,2
Cache Valley orthobunyavirus,1971.0,3
Eidolon helvum simplexvirus 1,1971.0,3
Khasan virus,1971.0,3
Monkeypox virus,1971.0,2
Cucumber green mottle mosaic virus,1971.0,1
Thiafora orthonairovirus,1971.0,6
Saint Floris virus,1971.0,3
Batai orthobunyavirus,1971.0,1
Porcine circovirus 2,1971.0,2
Epizootic hemorrhagic disease virus,1971.0,10
Rotavirus A,1971.0,12
Norwalk virus,1971.0,6
Equine encephalosis virus,1971.0,20
Wheat streak mosaic virus,1971.0,1
Eastern equine encephalitis virus,1971.0,11
Bubaline alphaherpesvirus 1,1971.0,6
Rift Valley fever phlebovirus,1971.0,5
Mumps orthorubulavirus,1971.0,11
Bunyamwera orthobunyavirus,1971.0,4
African swine fever virus,1971.0,7
Venezuelan equine encephalitis virus,1971.0,5
Argentinian mammarenavirus,1971.0,6
Enterovirus A,1971.0,20
Chim orthonairovirus,1971.0,1
Fowl aviadenovirus D,1971.0,1
Ross River virus,1971.0,1
Ingwavuma orthobunyavirus,1971.0,1
Citrus tristeza virus,1971.0,14
Gray Lodge hapavirus,1971.0,3
Itaituba phlebovirus,1971.0,7
Phytophthora cactorum alphaendornavirus 1,1971.0,1
Small ruminant morbillivirus,1971.0,2
Dengue virus,1971.0,12
Wesselsbron virus,1971.0,1
Bluetongue virus,1971.0,10
Semliki Forest virus,1971.0,1
African horse sickness virus,1971.0,2
Pokeweed mosaic virus,1971.0,1
Phnom Penh bat virus,1971.0,1
Duvenhage lyssavirus,1971.0,6
Phytophthora cactorum alphaendornavirus 3,1971.0,1
Bovine fever ephemerovirus,1971.0,2
Piscine novirhabdovirus,1971.0,2
Phytophthora cactorum alphaendornavirus 2,1971.0,1
Okhotskiy virus,1971.0,10
Cowpox virus,1971.0,1
Lymantria dispar multiple nucleopolyhedrovirus,1971.0,5
Japanese encephalitis virus,1971.0,1
Avian orthoavulavirus 1,1971.0,2
Tamdy orthonairovirus,1971.0,11
Saint Louis encephalitis virus,1971.0,1
Foot-and-mouth disease virus,1971.0,9
Cassava virus X,1971.0,2
Shuni orthobunyavirus,1971.0,3
Cassava frogskin associated virus,1971.0,2
Soybean yellow common mosaic virus,1971.0,1
Influenza A virus,1971.0,112
Bobaya virus,1971.0,3
Human alphaherpesvirus 2,1971.0,1
Tataguine orthobunyavirus,1971.0,9
Western equine encephalitis virus,1971.0,6
Suid alphaherpesvirus 1,1971.0,2
Caimito pacuvirus,1971.0,9
Enterovirus B,1971.0,7
Enterovirus D,1971.0,1
Alphacoronavirus 1,1971.0,1
Sindbis virus,1971.0,2
Felid alphaherpesvirus 1,1971.0,1
Avian coronavirus,1971.0,3
Louping ill virus,1971.0,1
Aniva virus,1971.0,7
Oropouche orthobunyavirus,1971.0,15
Maize mosaic nucleorhabdovirus,1971.0,1
Escherichia virus Qbeta,1971.0,4
Human gammaherpesvirus 8,1971.0,6
Salanga phlebovirus,1971.0,6
Equine mastadenovirus A,1972.0,2
Lumpy skin disease virus,1972.0,1
Nique phlebovirus,1972.0,6
Rift Valley fever phlebovirus,1972.0,4
Andean potato mottle virus,1972.0,2
Fowl aviadenovirus E,1972.0,2
Equid alphaherpesvirus 1,1972.0,1
Mumps orthorubulavirus,1972.0,6
Bovine gammaherpesvirus 6,1972.0,2
Epizootic hemorrhagic disease virus,1972.0,20
Sakhalin orthonairovirus,1972.0,9
Mopeia mammarenavirus,1972.0,5
Okhotskiy virus,1972.0,10
Bluetongue virus,1972.0,5
Ateline alphaherpesvirus 1,1972.0,2
Main Drain orthobunyavirus,1972.0,3
Choristoneura diversana nucleopolyhedrovirus,1972.0,1
Oita ledantevirus,1972.0,3
Poa semilatent virus,1972.0,3
Japanese encephalitis virus,1972.0,2
Turlock orthobunyavirus,1972.0,6
Avalon orthonairovirus,1972.0,9
Chrysodeixis includens nucleopolyhedrovirus,1972.0,9
Bovine fever ephemerovirus,1972.0,1
Neophasia sp. alphabaculovirus,1972.0,1
Neophasia alphabaculovirus,1972.0,1
Porcine circovirus 2,1972.0,2
Wesselsbron virus,1972.0,1
Influenza A virus,1972.0,204
Crimean-Congo hemorrhagic fever orthonairovirus,1972.0,3
Cuiaba sripuvirus,1972.0,2
Dengue virus,1972.0,7
Enterovirus A,1972.0,1
Small ruminant morbillivirus,1972.0,1
Escherichia virus T4,1972.0,1
Bubaline alphaherpesvirus 1,1972.0,2
Hughes orthonairovirus,1972.0,6
Sindbis virus,1972.0,2
Foot-and-mouth disease virus,1972.0,17
Yokapox virus,1972.0,2
Human orthopneumovirus,1972.0,2
Powassan virus,1972.0,1
Parechovirus C,1972.0,2
Rinderpest morbillivirus,1972.0,3
Murray Valley encephalitis virus,1972.0,1
African swine fever virus,1972.0,2
Bakau orthobunyavirus,1972.0,3
Enterovirus B,1972.0,13
Ross River virus,1972.0,1
Bunyamwera orthobunyavirus,1972.0,5
Baku virus,1972.0,20
Artashat orthonairovirus,1972.0,4
Johnston Atoll quaranjavirus,1972.0,14
Ilesha orthobunyavirus,1972.0,3
Pestivirus C,1972.0,1
Wad Medani virus,1972.0,10
Citrus tristeza virus,1972.0,4
Variola virus,1972.0,3
Paramushir virus,1972.0,4
Drosophila C virus,1972.0,1
Saint Louis encephalitis virus,1972.0,1
Pike fry sprivivirus,1972.0,2
Equine torovirus,1972.0,1
Punta Toro phlebovirus,1972.0,9
Lymantria dispar multiple nucleopolyhedrovirus,1972.0,2
Rabies lyssavirus,1972.0,9
Human gammaherpesvirus 8,1972.0,6
Kyasanur Forest disease virus,1972.0,1
West Nile virus,1972.0,1
Tick-borne encephalitis virus,1972.0,3
Potato virus Y,1972.0,1
Avian coronavirus,1972.0,5
Termeil virus,1972.0,3
Akabane orthobunyavirus,1972.0,2
Tataguine orthobunyavirus,1972.0,3
Chim orthonairovirus,1972.0,6
Lepidopteran ambidensovirus 1,1972.0,1
Fowl aviadenovirus D,1972.0,1
Minto sawgrhavirus,1972.0,3
Lassa mammarenavirus,1972.0,2
Norwalk virus,1972.0,5
Venezuelan equine encephalitis virus,1972.0,3
Scot orthonairovirus,1973.0,9
Rubivirus rubellae,1973.0,1
Horseradish latent virus,1973.0,2
Oropouche orthobunyavirus,1973.0,2
Japanese encephalitis virus,1973.0,11
Parry Creek hapavirus,1973.0,2
Suid alphaherpesvirus 1,1973.0,1
African swine fever virus,1973.0,3
Ingwavuma orthobunyavirus,1973.0,2
Potato virus V,1973.0,1
Trichomonas vaginalis virus 3,1973.0,1
Wad Medani virus,1973.0,10
Rift Valley fever phlebovirus,1973.0,5
Nasoule virus,1973.0,3
Venezuelan equine encephalitis virus,1973.0,7
Mumps orthorubulavirus,1973.0,6
Triniti orthobunyavirus,1973.0,3
Jamestown Canyon orthobunyavirus,1973.0,3
Potato virus X,1973.0,4
Ross River virus,1973.0,2
Enterovirus A,1973.0,6
Great Island virus,1973.0,33
Avian orthoavulavirus 1,1973.0,7
Influenza A virus,1973.0,130
Cercopithecine betaherpesvirus 5,1973.0,1
Visna-maedi virus,1973.0,5
Variola virus,1973.0,1
Bovine fever ephemerovirus,1973.0,8
Sripur sripuvirus,1973.0,2
Diuris virus B,1973.0,2
Dengue virus,1973.0,8
Kimberley ephemerovirus,1973.0,4
Trichomonas vaginalis virus 2,1973.0,1
Tamana bat virus,1973.0,1
Diuris virus A,1973.0,2
Tick-borne encephalitis virus,1973.0,7
Canine vesivirus,1973.0,1
Issyk-kul orthonairovirus,1973.0,7
Human gammaherpesvirus 8,1973.0,5
Santarem virus,1973.0,3
Fort Morgan virus,1973.0,2
Rio Grande phlebovirus,1973.0,11
Rinderpest morbillivirus,1973.0,1
Foot-and-mouth disease virus,1973.0,13
Norwalk virus,1973.0,2
Enterovirus B,1973.0,11
Alphacoronavirus 1,1973.0,1
Rabies lyssavirus,1973.0,3
Eastern equine encephalitis virus,1973.0,2
Murre uukuvirus,1973.0,6
Yellow fever virus,1973.0,3
Human alphaherpesvirus 3,1973.0,1
Human mastadenovirus F,1973.0,1
Saint Louis encephalitis virus,1973.0,5
Caulobacter phage Cr30,1973.0,2
Crimean-Congo hemorrhagic fever orthonairovirus,1973.0,6
Chikungunya virus,1973.0,1
Rochambeau curiovirus,1973.0,3
Myodes narmovirus,1973.0,2
Avian metaavulavirus 2,1973.0,1
Enterovirus C,1973.0,1
Palyam virus,1973.0,10
Highlands J virus,1973.0,1
Staphylococcus phage 456,1973.0,1
Murray Valley encephalitis virus,1973.0,3
Anabaena virus A4L,1973.0,2
Citrus vein enation virus,1973.0,1
Avian coronavirus,1973.0,1
Langat virus,1973.0,1
Influenza B virus,1973.0,3
Human coronavirus 229E,1973.0,1
Ross River virus,1974.0,4
Avian coronavirus,1974.0,3
Patois orthobunyavirus,1974.0,1
Tick-borne encephalitis virus,1974.0,7
Barmah Forest virus,1974.0,2
Pestivirus C,1974.0,1
Abras orthobunyavirus,1974.0,5
Avian metaavulavirus 5,1974.0,2
Citrus vein enation virus,1974.0,1
Yellow fever virus,1974.0,1
Pegivirus C,1974.0,1
Flanders hapavirus,1974.0,2
Uukuniemi uukuvirus,1974.0,3
Reticuloendotheliosis virus,1974.0,1
Anguillid perhabdovirus,1974.0,4
Turnip mosaic virus,1974.0,1
