Species,Collection_Date,Count
Mythimna unipuncta nucleopolyhedrovirus,1965.0,316
Mumps orthorubulavirus,1965.0,9
Tick-borne encephalitis virus,1965.0,1
Fowlpox virus,1965.0,2
Sugarcane mosaic virus,1965.0,1
La Crosse orthobunyavirus,1965.0,4
Crimean-Congo hemorrhagic fever orthonairovirus,1965.0,6
Eastern equine encephalitis virus,1965.0,1
Influenza A virus,1965.0,88
Human alphaherpesvirus 1,1965.0,154
Sindbis virus,1965.0,3
Qalyub orthonairovirus,1965.0,3
Cali mammarenavirus,1965.0,4
Human coronavirus 229E,1965.0,1
Trubanaman virus,1965.0,6
Bovine adenovirus F,1965.0,60
Hepatitis B virus,1965.0,4
Rodent protoparvovirus 1,1965.0,5
Machupo mammarenavirus,1965.0,4
Sango orthobunyavirus,1965.0,2
Anhembi orthobunyavirus,1965.0,6
Anopheles B orthobunyavirus,1965.0,3
Sheeppox virus,1965.0,1
Venezuelan equine encephalitis virus,1965.0,6
Ross River virus,1965.0,8
Shamonda orthobunyavirus,1965.0,2
Nkolbisson ledantevirus,1965.0,12
Tomato aspermy virus,1965.0,5
Enterovirus A,1965.0,3
Rift Valley fever phlebovirus,1965.0,2
Avian coronavirus,1965.0,27
Alcelaphine gammaherpesvirus 1,1965.0,70
Variola virus,1965.0,2
Yellow fever virus,1965.0,1
Hepacivirus C,1965.0,31
Bat simplexvirus 1,1965.0,1
West Nile virus,1965.0,2
Dengue virus,1965.0,3
Utinga orthobunyavirus,1965.0,6
Human mastadenovirus D,1965.0,80
Ananindeua orthobunyavirus,1966.0,6
Omsk hemorrhagic fever virus,1966.0,1
Tick-borne encephalitis virus,1966.0,7
Rice yellow mottle virus,1966.0,4
Potato virus Y,1966.0,3
Dengue virus,1966.0,6
Almpiwar sripuvirus,1966.0,17
Venezuelan equine encephalitis virus,1966.0,7
Nyando orthobunyavirus,1966.0,4
Tete orthobunyavirus,1966.0,5
Andean potato latent virus,1966.0,6
Kyasanur Forest disease virus,1966.0,1
Punta Toro phlebovirus,1966.0,12
Human mastadenovirus E,1966.0,74
MPoko orthobunyavirus,1966.0,4
Human immunodeficiency virus 1,1966.0,4
Eggplant mosaic virus,1966.0,3
Enterovirus A,1966.0,13
Tataguine orthobunyavirus,1966.0,3
Enterovirus B,1966.0,3
Norwalk virus,1966.0,3
Vibrio phage Saratov-12,1966.0,41
Mumps orthorubulavirus,1966.0,3
Ntaya virus,1966.0,2
Bovine fever ephemerovirus,1966.0,1
Dera Ghazi Khan orthonairovirus,1966.0,6
Tahyna orthobunyavirus,1966.0,17
Rinderpest morbillivirus,1966.0,7
Canine mastadenovirus A,1966.0,1
Influenza A virus,1966.0,115
Murray Valley encephalitis virus,1966.0,2
Avian orthoavulavirus 1,1966.0,9
Urucuri phlebovirus,1966.0,8
Onyong-nyong virus,1966.0,2
Suid alphaherpesvirus 1,1966.0,2
Zika virus,1966.0,5
Maprik orthobunyavirus,1966.0,6
Crimean-Congo hemorrhagic fever orthonairovirus,1966.0,1
Yellow fever virus,1966.0,5
Sathuvachari virus,1966.0,9
Tobacco rattle virus,1966.0,4
Sheeppox virus,1966.0,3
Vesicular stomatitis virus,1966.0,2
Avian coronavirus,1966.0,25
Argentinian mammarenavirus,1966.0,4
Bovine alphaherpesvirus 1,1966.0,72
Variola virus,1966.0,2
Influenza C virus,1966.0,2
Midway nyavirus,1966.0,12
Serra do Navio orthobunyavirus,1966.0,8
Jamestown Canyon orthobunyavirus,1966.0,4
Foot-and-mouth disease virus,1966.0,7
Kokobera virus,1966.0,2
West Nile virus,1966.0,2
Grand Arbaud uukuvirus,1966.0,8
Keterah orthonairovirus,1966.0,6
Pestivirus C,1966.0,2
Great Island virus,1966.0,11
Chikungunya virus,1966.0,5
Spodoptera frugiperda multiple nucleopolyhedrovirus,1966.0,143
Joinjakaka hapavirus,1966.0,19
Wesselsbron virus,1966.0,1
Chandipura vesiculovirus,1966.0,5
Serratia phage Eta,1966.0,138
Saint Louis encephalitis virus,1966.0,1
Foot-and-mouth disease virus,1967.0,18
Human alphaherpesvirus 2,1967.0,74
Cherry leaf roll virus,1967.0,1
Equine rhinitis A virus,1967.0,1
Avian orthoavulavirus 1,1967.0,2
Citrus tristeza virus,1967.0,1
Salmonella phage MG40,1967.0,72
Influenza C virus,1967.0,13
Equine encephalosis virus,1967.0,20
Carnivore protoparvovirus 1,1967.0,4
Equid gammaherpesvirus 5,1967.0,247
Equid gammaherpesvirus 2,1967.0,156
Cauliflower mosaic virus,1967.0,1
Marburg marburgvirus,1967.0,28
Venezuelan equine encephalitis virus,1967.0,14
Kamese hapavirus,1967.0,22
Human orthopneumovirus,1967.0,7
Human alphaherpesvirus 1,1967.0,76
Candiru phlebovirus,1967.0,8
Cassava common mosaic virus,1967.0,1
Kyasanur Forest disease virus,1967.0,4
Ross River virus,1967.0,2
Tick-borne encephalitis virus,1967.0,5
Betacoronavirus 1,1967.0,3
Kotonkan ephemerovirus,1967.0,22
Cache Valley orthobunyavirus,1967.0,8
Nairobi sheep disease orthonairovirus,1967.0,1
Foxtail mosaic virus,1967.0,6
Sindbis virus,1967.0,3
Mayaro virus,1967.0,2
Influenza A virus,1967.0,168
Eastern equine encephalitis virus,1967.0,1
Japanese encephalitis virus,1967.0,1
Timboteua orthobunyavirus,1967.0,3
Spodoptera frugiperda multiple nucleopolyhedrovirus,1967.0,141
Equid alphaherpesvirus 4,1967.0,79
Oropouche orthobunyavirus,1967.0,7
Changuinola virus,1967.0,10
West Nile virus,1967.0,4
Epizootic hemorrhagic disease virus,1967.0,10
Marituba orthobunyavirus,1967.0,4
Minatitlan orthobunyavirus,1967.0,3
Enterovirus B,1967.0,2
Wesselsbron virus,1967.0,1
La Crosse orthobunyavirus,1967.0,4
African swine fever virus,1967.0,2
Rubivirus rubellae,1967.0,2
Simian mastadenovirus A,1967.0,32
Dengue virus,1967.0,1
Avian coronavirus,1967.0,3
Bovine alphaherpesvirus 1,1967.0,2
Norwalk virus,1967.0,3
Punta orthonairovirus,1967.0,3
Crimean-Congo hemorrhagic fever orthonairovirus,1967.0,12
Ilesha orthobunyavirus,1967.0,4
Enterovirus A,1967.0,5
Saccharomyces paradoxus virus L-A-1143,1967.0,2
Salmonella virus L cII-101,1967.0,70
Western equine encephalitis virus,1967.0,2
Mesocricetus auratus polyomavirus 1,1967.0,12
Lone Star bandavirus,1967.0,8
Monkeypox virus,1968.0,178
Mischivirus D,1968.0,1
Canine vesivirus,1968.0,9
Tahyna orthobunyavirus,1968.0,6
West Nile virus,1968.0,3
Tick-borne encephalitis virus,1968.0,7
Ross River virus,1968.0,4
Saint Louis encephalitis virus,1968.0,1
Taterapox virus,1968.0,5
Western equine encephalitis virus,1968.0,2
Yellow fever virus,1968.0,1
Akabane orthobunyavirus,1968.0,10
Yogue orthonairovirus,1968.0,9
Rabies lyssavirus,1968.0,1
Belem virus,1968.0,4
Bovine atadenovirus E,1968.0,60
Bovine fever ephemerovirus,1968.0,5
Citrus tristeza virus,1968.0,2
African swine fever virus,1968.0,321
Keuraliba ledantevirus,1968.0,14
Quaranfil quaranjavirus,1968.0,13
Benevides orthobunyavirus,1968.0,3
Porcine circovirus 2,1968.0,2
Zika virus,1968.0,3
Kern Canyon ledantevirus,1968.0,1
Avian paraavulavirus 3,1968.0,12
Great Island virus,1968.0,10
Vibrio phage Saratov-15,1968.0,58
Felid alphaherpesvirus 1,1968.0,304
Crimean-Congo hemorrhagic fever orthonairovirus,1968.0,16
Macacine betaherpesvirus 3,1968.0,196
Sandjimba virus,1968.0,14
Bhanja bandavirus,1968.0,8
MPoko orthobunyavirus,1968.0,2
Venezuelan equine encephalitis virus,1968.0,6
Norwalk virus,1968.0,11
Louping ill virus,1968.0,1
Oropouche orthobunyavirus,1968.0,9
Wesselsbron virus,1968.0,1
Enterovirus B,1968.0,2
Mumps orthorubulavirus,1968.0,3
Epizootic hemorrhagic disease virus,1968.0,10
Nyamanini nyavirus,1968.0,12
European bat 1 lyssavirus,1968.0,17
Avian orthoavulavirus 1,1968.0,7
Equid alphaherpesvirus 4,1968.0,79
Madariaga virus,1968.0,2
Human mastadenovirus E,1968.0,38
Malacosoma alphabaculovirus,1968.0,1
Variola virus,1968.0,1
Piscine novirhabdovirus,1968.0,8
Foot-and-mouth disease virus,1968.0,10
Aino orthobunyavirus,1968.0,7
Nelson Bay orthoreovirus,1968.0,1
Bacillus virus CP51,1968.0,442
Influenza A virus,1968.0,1031
Eastern equine encephalitis virus,1968.0,1
Pata virus,1968.0,10
Human alphaherpesvirus 1,1968.0,1
Malacosoma sp. alphabaculovirus,1968.0,115
Mokola lyssavirus,1968.0,7
Variola virus,1969.0,2
Sunday Canyon virus,1969.0,4
Foot-and-mouth disease virus,1969.0,8
Small ruminant morbillivirus,1969.0,17
Changuinola virus,1969.0,22
Apple stem grooving virus,1969.0,2
Umatilla virus,1969.0,20
Lymantria dispar multiple nucleopolyhedrovirus,1969.0,6
Rift Valley fever phlebovirus,1969.0,14
Citrus yellow vein-associated virus,1969.0,4
Venezuelan equine encephalitis virus,1969.0,13
Saphire II virus,1969.0,3
Lake Chad virus,1969.0,14
Eastern equine encephalitis virus,1969.0,6
Reticuloendotheliosis virus,1969.0,1
Bovine rhinitis A virus,1969.0,1
Human mastadenovirus B,1969.0,78
Avian orthoavulavirus 1,1969.0,7
Anser anser polyomavirus 1,1969.0,6
Equid alphaherpesvirus 4,1969.0,80
Cache Valley orthobunyavirus,1969.0,4
Warrego virus,1969.0,20
Bangoran virus,1969.0,14
BeAn 157575 virus,1969.0,1
Norwalk virus,1969.0,4
Wesselsbron virus,1969.0,4
Aedes sollicitans nucleopolyhedrovirus,1969.0,2
Enterovirus B,1969.0,5
Saint Louis encephalitis virus,1969.0,1
Brugmansia mosaic virus,1969.0,1
Jutiapa virus,1969.0,2
Rubivirus rubellae,1969.0,1
Frijoles phlebovirus,1969.0,4
Birao orthobunyavirus,1969.0,13
Sakhalin orthonairovirus,1969.0,7
Snowshoe hare orthobunyavirus,1969.0,4
Lassa mammarenavirus,1969.0,4
African swine fever virus,1969.0,2
Porcine circovirus 3,1969.0,1
Dengue virus,1969.0,2
Charleville sripuvirus,1969.0,9
Kaeng Khoi orthobunyavirus,1969.0,8
Zaliv Terpeniya uukuvirus,1969.0,16
Japanese encephalitis virus,1969.0,2
Bovine fever ephemerovirus,1969.0,6
Rabies lyssavirus,1969.0,3
Zika virus,1969.0,2
Tyuleniy virus,1969.0,2
Tick-borne encephalitis virus,1969.0,16
Phnom Penh bat virus,1969.0,2
Staphylococcus phage 812,1969.0,217
Human mastadenovirus E,1969.0,62
Calovo virus,1969.0,4
Chilibre pacuvirus,1969.0,3
Avian coronavirus,1969.0,5
Zirqa virus,1969.0,6
Cauliflower mosaic virus,1969.0,1
Influenza A virus,1969.0,111
Crimean-Congo hemorrhagic fever orthonairovirus,1969.0,9
Sclerotinia sclerotiorum hypovirus 2,1969.0,2
Pestivirus C,1969.0,1
Cucumber mosaic virus,1969.0,3
Bluetongue virus,1969.0,22
Yata ephemerovirus,1969.0,23
Inhangapi arurhavirus,1969.0,18
Cassava common mosaic virus,1969.0,5
Usutu virus,1969.0,1
Cassava alphaflexivirus,1969.0,3
Farmington virus,1969.0,10
Sindbis virus,1969.0,6
Hepatitis B virus,1969.0,8
Araguari virus,1969.0,7
Argentinian mammarenavirus,1969.0,2
Carp sprivivirus,1969.0,1
Influenza B virus,1969.0,11
Murray Valley encephalitis virus,1969.0,1
Mumps orthorubulavirus,1969.0,9
Influenza C virus,1969.0,8
Great Island virus,1969.0,12
Punta Toro phlebovirus,1970.0,4
Equid alphaherpesvirus 4,1970.0,79
Mosqueiro hapavirus,1970.0,23
Orf virus,1970.0,5
Semliki Forest virus,1970.0,2
Monkeypox virus,1970.0,178
Baku virus,1970.0,10
Foot-and-mouth disease virus,1970.0,25
Gallid alphaherpesvirus 1,1970.0,79
Avian orthoavulavirus 1,1970.0,2
Chicken anemia virus,1970.0,2
Cacao phlebovirus,1970.0,11
Sandjimba virus,1970.0,10
Bakau orthobunyavirus,1970.0,4
Burdock mottle virus,1970.0,14
Sokoluk virus,1970.0,6
Pelargonium leaf curl virus,1970.0,10
Landjia hapavirus,1970.0,23
Avian coronavirus,1970.0,2
Mumps orthorubulavirus,1970.0,11
Bangui virus,1970.0,3
Equid alphaherpesvirus 3,1970.0,1
Porcine circovirus 2,1970.0,2
Japanese encephalitis virus,1970.0,1
Cassava alphaflexivirus,1970.0,1
Gan Gan orthobunyavirus,1970.0,3
Bovine fever ephemerovirus,1970.0,16
West Nile virus,1970.0,1
Rabies lyssavirus,1970.0,7
Dhori thogotovirus,1970.0,3
Powassan virus,1970.0,1
Saint Louis encephalitis virus,1970.0,1
Potato virus Y,1970.0,1
Garba sunrhavirus,1970.0,15
Potato virus V,1970.0,1
Campana phlebovirus,1970.0,4
European bat 1 lyssavirus,1970.0,2
Porcine circovirus 3,1970.0,1
Potato virus X,1970.0,6
Cardiovirus B,1970.0,1
Cassava virus X,1970.0,1
Norwalk virus,1970.0,1
Aeromonas virus 56,1970.0,166
Bimbo virus,1970.0,12
Rotavirus C,1970.0,1
Cassava frogskin associated virus,1970.0,6
Dengue virus,1970.0,4
Hepatitis B virus,1970.0,72
Madariaga virus,1970.0,2
Xanthomonas phage Xp12,1970.0,82
Sakhalin orthonairovirus,1970.0,3
BAC cloning vector pYD-C29,1970.0,6
Hughes orthonairovirus,1970.0,4
Issyk-kul orthonairovirus,1970.0,3
Piscine novirhabdovirus,1970.0,13
Changuinola virus,1970.0,10
Variola virus,1970.0,2
Great Island virus,1970.0,12
Tobacco ringspot virus,1970.0,1
Influenza A virus,1970.0,91
Batama orthobunyavirus,1970.0,3
Eastern equine encephalitis virus,1970.0,1
Enterovirus B,1970.0,7
Gallid alphaherpesvirus 2,1970.0,85
Human betaherpesvirus 5,1970.0,320
Chobar Gorge virus,1970.0,24
Mayaro virus,1970.0,3
Venezuelan equine encephalitis virus,1970.0,8
Rift Valley fever phlebovirus,1970.0,7
Bluetongue virus,1970.0,1
Turkey aviadenovirus 2,1970.0,1
Pseudomonas virus PhiS1,1970.0,94
Yacaaba virus,1970.0,4
Human mastadenovirus C,1970.0,1
Human gammaherpesvirus 4,1970.0,85
African swine fever virus,1970.0,2
Enterovirus A,1970.0,1
Vaccinia virus,1970.0,225
Ouango virus,1970.0,10
Betacoronavirus 1,1970.0,9
Kolongo virus,1970.0,10
Tick-borne encephalitis virus,1970.0,1
Mokola lyssavirus,1970.0,7
Norwalk virus,1971.0,19
Cucumber green mottle mosaic virus,1971.0,4
Semliki Forest virus,1971.0,2
Abu Hammad orthonairovirus,1971.0,3
Thiafora orthonairovirus,1971.0,6
Aniva virus,1971.0,7
Enterovirus A,1971.0,20
Cassava frogskin associated virus,1971.0,2
Crimean-Congo hemorrhagic fever orthonairovirus,1971.0,3
Influenza A virus,1971.0,156
Human alphaherpesvirus 2,1971.0,2
Tick-borne encephalitis virus,1971.0,10
Phnom Penh bat virus,1971.0,1
Phytophthora cactorum alphaendornavirus 3,1971.0,1
Eastern equine encephalitis virus,1971.0,14
Strawberry latent ringspot virus,1971.0,2
Phytophthora cactorum alphaendornavirus 2,1971.0,1
Human mastadenovirus E,1971.0,38
Chim orthonairovirus,1971.0,1
Salanga phlebovirus,1971.0,8
Piscine novirhabdovirus,1971.0,7
Duvenhage lyssavirus,1971.0,18
Fowl aviadenovirus D,1971.0,36
Phytophthora cactorum alphaendornavirus 1,1971.0,1
Sindbis virus,1971.0,2
Gray Lodge hapavirus,1971.0,19
Monkeypox virus,1971.0,361
Argentinian mammarenavirus,1971.0,6
Rotavirus A,1971.0,12
Maize mosaic nucleorhabdovirus,1971.0,6
Shuni orthobunyavirus,1971.0,4
Felid alphaherpesvirus 1,1971.0,76
Bovine fever ephemerovirus,1971.0,2
Suid alphaherpesvirus 1,1971.0,2
Cache Valley orthobunyavirus,1971.0,4
Equine encephalosis virus,1971.0,20
Eidolon helvum simplexvirus 1,1971.0,3
Caimito pacuvirus,1971.0,9
African horse sickness virus,1971.0,2
Avian orthoavulavirus 1,1971.0,8
Japanese encephalitis virus,1971.0,1
Bobaya virus,1971.0,3
Wesselsbron virus,1971.0,1
Avian coronavirus,1971.0,27
Soybean yellow common mosaic virus,1971.0,4
Tataguine orthobunyavirus,1971.0,9
Cassava virus X,1971.0,8
Flanders hapavirus,1971.0,5
Vibrio virus nt1,1971.0,810
Tamdy orthonairovirus,1971.0,11
Cowpox virus,1971.0,180
Epizootic hemorrhagic disease virus,1971.0,10
Human gammaherpesvirus 8,1971.0,6
Enterovirus B,1971.0,7
Bunyamwera orthobunyavirus,1971.0,5
Ife virus,1971.0,12
Bluetongue virus,1971.0,10
Itaituba phlebovirus,1971.0,9
Khasan virus,1971.0,4
Lymantria dispar multiple nucleopolyhedrovirus,1971.0,159
Ingwavuma orthobunyavirus,1971.0,1
Ross River virus,1971.0,2
Rift Valley fever phlebovirus,1971.0,7
Citrus tristeza virus,1971.0,14
Saint Louis encephalitis virus,1971.0,1
Venezuelan equine encephalitis virus,1971.0,9
Kyasanur Forest disease virus,1971.0,1
Influenza C virus,1971.0,4
Foot-and-mouth disease virus,1971.0,9
Okhotskiy virus,1971.0,10
Lumpy skin disease virus,1971.0,4
Porcine circovirus 2,1971.0,2
Small ruminant morbillivirus,1971.0,2
Enterovirus D,1971.0,1
Bubaline alphaherpesvirus 1,1971.0,2
Batai orthobunyavirus,1971.0,2
Escherichia virus Qbeta,1971.0,12
Oropouche orthobunyavirus,1971.0,18
Salmonid novirhabdovirus,1971.0,2
Agrobacterium virus 7-7-1,1971.0,254
Louping ill virus,1971.0,1
Western equine encephalitis virus,1971.0,8
Mumps orthorubulavirus,1971.0,11
Wheat streak mosaic virus,1971.0,1
Alphacoronavirus 1,1971.0,10
African swine fever virus,1971.0,327
Saint Floris virus,1971.0,4
Pokeweed mosaic virus,1971.0,1
Dengue virus,1971.0,12
Hughes orthonairovirus,1972.0,6
West Nile virus,1972.0,1
Choristoneura diversana nucleopolyhedrovirus,1972.0,150
Venezuelan equine encephalitis virus,1972.0,5
Influenza A virus,1972.0,275
Potato virus Y,1972.0,1
Variola virus,1972.0,3
Equine mastadenovirus A,1972.0,62
Lepidopteran ambidensovirus 1,1972.0,4
Powassan virus,1972.0,1
Lumpy skin disease virus,1972.0,1
Japanese encephalitis virus,1972.0,2
Chrysodeixis includens nucleopolyhedrovirus,1972.0,150
Neophasia sp. alphabaculovirus,1972.0,144
Akabane orthobunyavirus,1972.0,2
Neophasia alphabaculovirus,1972.0,1
Drosophila C virus,1972.0,2
Chim orthonairovirus,1972.0,6
Rinderpest morbillivirus,1972.0,21
Sakhalin orthonairovirus,1972.0,6
Ilesha orthobunyavirus,1972.0,4
Bovine gammaherpesvirus 6,1972.0,158
Bluetongue virus,1972.0,5
Equine torovirus,1972.0,8
Murray Valley encephalitis virus,1972.0,1
Small ruminant morbillivirus,1972.0,1
Bunyamwera orthobunyavirus,1972.0,7
Escherichia virus T4,1972.0,276
Bubaline alphaherpesvirus 1,1972.0,140
Okhotskiy virus,1972.0,12
Tick-borne encephalitis virus,1972.0,3
Fowl aviadenovirus E,1972.0,2
Mopeia mammarenavirus,1972.0,5
Lymantria dispar multiple nucleopolyhedrovirus,1972.0,2
Wad Medani virus,1972.0,12
Rift Valley fever phlebovirus,1972.0,5
Avalon orthonairovirus,1972.0,6
Punta Toro phlebovirus,1972.0,12
Human gammaherpesvirus 8,1972.0,6
Crimean-Congo hemorrhagic fever orthonairovirus,1972.0,3
Cuiaba sripuvirus,1972.0,14
Nique phlebovirus,1972.0,8
Pike fry sprivivirus,1972.0,10
Ateline alphaherpesvirus 1,1972.0,138
Epizootic hemorrhagic disease virus,1972.0,18
Turlock orthobunyavirus,1972.0,8
Johnston Atoll quaranjavirus,1972.0,14
African swine fever virus,1972.0,2
Tataguine orthobunyavirus,1972.0,3
Pestivirus C,1972.0,1
Mumps orthorubulavirus,1972.0,6
Termeil virus,1972.0,4
Sindbis virus,1972.0,4
Equid alphaherpesvirus 1,1972.0,1
Porcine circovirus 2,1972.0,2
Wesselsbron virus,1972.0,1
Yokapox virus,1972.0,372
Poa semilatent virus,1972.0,7
Lassa mammarenavirus,1972.0,4
Enterovirus A,1972.0,1
Bakau orthobunyavirus,1972.0,4
Dengue virus,1972.0,7
Avian coronavirus,1972.0,22
Fowl aviadenovirus D,1972.0,18
Paramushir virus,1972.0,4
Enterovirus B,1972.0,13
Human orthopneumovirus,1972.0,2
Andean potato mottle virus,1972.0,2
Foot-and-mouth disease virus,1972.0,17
Bovine fever ephemerovirus,1972.0,1
Oita ledantevirus,1972.0,11
Norwalk virus,1972.0,13
Citrus tristeza virus,1972.0,4
Rabies lyssavirus,1972.0,13
Saint Louis encephalitis virus,1972.0,1
Minto sawgrhavirus,1972.0,11
Artashat orthonairovirus,1972.0,4
Parechovirus C,1972.0,12
Baku virus,1972.0,24
Ross River virus,1972.0,3
Main Drain orthobunyavirus,1972.0,4
Kyasanur Forest disease virus,1972.0,1
Enterovirus A,1973.0,6
Staphylococcus phage 456,1973.0,73
Avian orthoavulavirus 1,1973.0,33
Potato virus X,1973.0,20
Mumps orthorubulavirus,1973.0,6
Influenza B virus,1973.0,3
Influenza A virus,1973.0,177
Human gammaherpesvirus 8,1973.0,5
Sripur sripuvirus,1973.0,18
Great Island virus,1973.0,35
Santarem virus,1973.0,3
Human coronavirus 229E,1973.0,2
Suid alphaherpesvirus 1,1973.0,1
Palyam virus,1973.0,10
Nasoule virus,1973.0,9
Saint Louis encephalitis virus,1973.0,4
Chikungunya virus,1973.0,2
Cercopithecine betaherpesvirus 5,1973.0,1
Rubivirus rubellae,1973.0,2
Enterovirus C,1973.0,1
Anabaena virus A4L,1973.0,76
Crimean-Congo hemorrhagic fever orthonairovirus,1973.0,6
Human alphaherpesvirus 3,1973.0,73
Enterovirus B,1973.0,11
Eastern equine encephalitis virus,1973.0,2
Oropouche orthobunyavirus,1973.0,3
Norwalk virus,1973.0,6
Horseradish latent virus,1973.0,16
Fort Morgan virus,1973.0,15
Diuris virus A,1973.0,9
Trichomonas vaginalis virus 3,1973.0,2
Trichomonas vaginalis virus 2,1973.0,2
Ross River virus,1973.0,2
Murre uukuvirus,1973.0,8
Citrus vein enation virus,1973.0,5
Rift Valley fever phlebovirus,1973.0,7
Human mastadenovirus F,1973.0,1
Kimberley ephemerovirus,1973.0,4
Venezuelan equine encephalitis virus,1973.0,8
Myodes narmovirus,1973.0,14
Diuris virus B,1973.0,9
Japanese encephalitis virus,1973.0,11
Caulobacter phage Cr30,1973.0,572
Jamestown Canyon orthobunyavirus,1973.0,3
Scot orthonairovirus,1973.0,6
Bovine fever ephemerovirus,1973.0,17
Wad Medani virus,1973.0,12
Rio Grande phlebovirus,1973.0,14
Alphacoronavirus 1,1973.0,9
Yellow fever virus,1973.0,3
Canine vesivirus,1973.0,3
Rochambeau curiovirus,1973.0,23
Parry Creek hapavirus,1973.0,18
Avian metaavulavirus 2,1973.0,7
Highlands J virus,1973.0,2
Rabies lyssavirus,1973.0,11
Triniti orthobunyavirus,1973.0,3
Avian coronavirus,1973.0,13
Variola virus,1973.0,1
Potato virus V,1973.0,1
Tamana bat virus,1973.0,1
Langat virus,1973.0,1
Tick-borne encephalitis virus,1973.0,7
Foot-and-mouth disease virus,1973.0,13
Rinderpest morbillivirus,1973.0,7
African swine fever virus,1973.0,3
Issyk-kul orthonairovirus,1973.0,7
Murray Valley encephalitis virus,1973.0,3
Dengue virus,1973.0,8
Visna-maedi virus,1973.0,5
Sindbis virus,1974.0,4
Wild potato mosaic virus,1974.0,1
Citrus tristeza virus,1974.0,1
Bovine fever ephemerovirus,1974.0,3
Potato virus A,1974.0,2
Chicken anemia virus,1974.0,1
Equid alphaherpesvirus 4,1974.0,80
Rotavirus A,1974.0,222
Dengue virus,1974.0,17
Bhanja bandavirus,1974.0,4
Faceys paddock orthobunyavirus,1974.0,6
Wesselsbron virus,1974.0,3
Pestivirus C,1974.0,1
La Crosse orthobunyavirus,1974.0,4
Bahia barhavirus,1974.0,13
Mokola lyssavirus,1974.0,6
Mirim-like virus,1974.0,3
Lagos bat lyssavirus,1974.0,4
Ross River virus,1974.0,4
Enterovirus B,1974.0,10
